;1;Cegła klinkierowa pełna NF KAMINOO;Stan surowy;3.88;;;0;;;;;;;;;;;;;;;;34;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/901/1677901/product/cegla-klinkierowa-pelna-nf-kaminoo,main.jpg;Cegła klinkierowa pełna NF KAMINOO;0;;0;;0;0;0;;0
;1;Cegła klinkierowa pełna NF KAMINOO;Stan surowy;4.88;;;0;;;;;;;;;;;;;;;;431;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/903/1677903/product/cegla-klinkierowa-pelna-nf-kaminoo,main.jpg;Cegła klinkierowa pełna NF KAMINOO;0;;0;;0;0;0;;0
;1;Cegła klinkierowa pełna NF KAMINOO;Stan surowy;4.29;;;0;;;;;;;;;;;;;;;;789;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/902/1677902/product/cegla-klinkierowa-pelna-nf-kaminoo,main.jpg;Cegła klinkierowa pełna NF KAMINOO;0;;0;;0;0;0;;0
;1;Cegła klinkierowa drążona NF KAMINOO;Stan surowy;2.69;;;0;;;;;;;;;;;;;;;;985;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/907/1677907/product/cegla-klinkierowa-drazona-nf-kaminoo,main.jpg;Cegła klinkierowa drążona NF KAMINOO;0;;0;;0;0;0;;0
;1;Cegła klinkierowa drążona NF KAMINOO;Stan surowy;2.75;;;0;;;;;;;;;;;;;;;;815;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/905/1677905/product/cegla-klinkierowa-drazona-nf-kaminoo,main.jpg;Cegła klinkierowa drążona NF KAMINOO;0;;0;;0;0;0;;0
;1;Cegła klinkierowa drążona NF KAMINOO;Stan surowy;2.49;;;0;;;;;;;;;;;;;;;;679;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/906/1677906/product/cegla-klinkierowa-drazona-nf-kaminoo,main.jpg;Cegła klinkierowa drążona NF KAMINOO;0;;0;;0;0;0;;0
;1;Cegła klinkierowa pełna NF KAMINOO;Stan surowy;3.49;;;0;;;;;;;;;;;;;;;;946;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/900/1677900/product/cegla-klinkierowa-pelna-nf-kaminoo,main.jpg;Cegła klinkierowa pełna NF KAMINOO;0;;0;;0;0;0;;0
;1;Cegła klinkierowa drążona NF KAMINOO;Stan surowy;1.67;;;0;;;;;;;;;;;;;;;;456;0;;;;;;;;;;;;;;1;;;1;https://static01.leroymerlin.pl/files/media/image/904/1677904/product/cegla-klinkierowa-drazona-nf-kaminoo,main.jpg;Cegła klinkierowa drążona NF KAMINOO;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 25 P+W KL 15 WIENERBERGER;Stan surowy;5.72;;;0;;;;;;;;;;;;;;;;766;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/741/1669741/product/pustak-ceramiczny-porotherm-25-p-w-kl-15-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 25 P+W KL 15 WIENERBERGER;0;;0;;0;0;0;;0
;1;Pustak ceramiczny POROTHERM 25 E 3 WIENERBERGER;Stan surowy;5.19;;;0;;;;;;;;;;;;;;;;341;0;;;;;;;;;;;;;;1;;;1;https://static02.leroymerlin.pl/files/media/image/743/1669743/product/pustak-ceramiczny-porotherm-25-e-3-wienerberger,main.jpg;Pustak ceramiczny POROTHERM 25 E 3 WIENERBERGER;0;;0;;0;0;0;;0
